scenario_id,city,name,valence,layer,name_first_score,name_last_score,answer_score,answer_delta,behavior_delta
S1,Chicago,Harvey,under_resourced,15,1.8000229676779738,-2.8561372538272503,-4.183226570040479,-0.24756169533269867,1.1562499999999991
S1,Chicago,Harvey,under_resourced,18,4.063391909463539,-3.017570693877948,-1.192941830641514,-0.03774954453580959,1.1562499999999991
S1,Chicago,Harvey,under_resourced,20,5.637883182460362,-1.3709563596565295,-2.2225347915271203,0.036062056468574966,1.1562499999999991
S1,Chicago,Harvey,under_resourced,22,4.0175229849108876,0.23521727131136105,0.23209561097995796,0.2333852319640627,1.1562499999999991
S1,Chicago,Harvey,under_resourced,25,2.4389435578246546,0.7575423028949994,-3.2851659022690773,0.19431968129432775,1.1562499999999991
S1,Chicago,Harvey,under_resourced,30,1.4010014887576727,1.522064948142634,-5.389505934632202,-0.2981157635288696,1.1562499999999991
S1,Chicago,Harvey,under_resourced,35,0.7651732669158952,1.1421747815534207,-4.430408453891633,-0.1930511367630645,1.1562499999999991
S1,Chicago,Harvey,under_resourced,40,-0.621555126650342,-0.5782478269348871,-5.837780816695599,0.10473038425443182,1.1562499999999991
S1,Los Angeles,Brentwood,affluent,5,10.464487391680636,-0.8606931226408125,-4.654362671143391,0.21392717102294423,1.3749999999999996
S1,Los Angeles,Brentwood,affluent,10,16.628458714593418,17.55241452396027,6.070556236094484,-0.20570354947460778,1.3749999999999996
S1,Los Angeles,Brentwood,affluent,15,0.9970988308732288,0.6569005712006014,-4.1271810953189885,-0.191516220611208,1.3749999999999996
S1,Los Angeles,Brentwood,affluent,18,5.23076617721854,-0.0762833609260432,-1.1920345543758568,-0.036842268270152356,1.3749999999999996
S1,Los Angeles,Brentwood,affluent,20,6.929410592123633,2.743801030686511,-2.238665191787772,0.019931656207923254,1.3749999999999996
S1,Los Angeles,Brentwood,affluent,22,4.3825893367009625,2.7766600258220753,0.2462735491808487,0.24756317016495344,1.3749999999999996
S1,Los Angeles,Brentwood,affluent,25,2.864886187362227,2.7226040513306757,-3.2308630546815253,0.24862252888187975,1.3749999999999996
S1,Los Angeles,Brentwood,affluent,30,0.559210873391056,0.9954540381813164,-5.48267854082452,-0.3912883697211882,1.3749999999999996
S1,Los Angeles,Brentwood,affluent,35,0.7096137658734298,1.1936033848475727,-4.5185340561045,-0.2811767389759323,1.3749999999999996
S1,Los Angeles,Brentwood,affluent,40,-1.2504032495332038,-1.647226724544138,-5.940331941467618,0.0021792594824123768,1.3749999999999996
S1,Los Angeles,Beverly Grove,affluent,5,10.844939697079427,10.844939697079427,-4.626772888594424,0.24151695357191194,1.3906249999999991
S1,Los Angeles,Beverly Grove,affluent,10,19.168688414979744,19.168688414979744,6.064790517321292,-0.2114692682478001,1.3906249999999991
S1,Los Angeles,Beverly Grove,affluent,15,6.851669209388701,6.851669209388701,-4.15104274105308,-0.2153778663452992,1.3906249999999991
S1,Los Angeles,Beverly Grove,affluent,18,8.46740224211883,8.46740224211883,-1.1626043762962446,-0.0074120901905401215,1.3906249999999991
S1,Los Angeles,Beverly Grove,affluent,20,4.393613765380921,4.393613765380921,-2.201541675434336,0.05705517256135906,1.3906249999999991
S1,Los Angeles,Beverly Grove,affluent,22,6.052185712670275,6.052185712670275,0.27082837423926887,0.2721179952233736,1.3906249999999991
S1,Los Angeles,Beverly Grove,affluent,25,2.3448211753880464,2.3448211753880464,-3.1549301056949086,0.3245554778684965,1.3906249999999991
S1,Los Angeles,Beverly Grove,affluent,30,3.1783566916078976,3.1783566916078976,-5.415705583808832,-0.32431541270550035,1.3906249999999991
S1,Los Angeles,Beverly Grove,affluent,35,0.6361832333745902,0.6361832333745902,-4.498699484389856,-0.26134216726128745,1.3906249999999991
S1,Los Angeles,Beverly Grove,affluent,40,0.992836635000787,0.992836635000787,-5.957630869337499,-0.015119668387468366,1.3906249999999991
S1,Los Angeles,Pasadena,affluent,5,10.103924990422497,2.400905889173645,-4.6810727369204095,0.18721710524592616,1.6197916666666663
S1,Los Angeles,Pasadena,affluent,10,16.607619839079234,16.0684839785455,6.0772571696112605,-0.19900261595783153,1.6197916666666663
S1,Los Angeles,Pasadena,affluent,15,3.071783425458101,2.978414811455461,-4.085088043935759,-0.14942316922797838,1.6197916666666663
